from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled
beijing,1001,beijing,guiyang,1006,guizhou,flight,PEK,KWE,3:30:00,NULL,NULL,1433,shenzhen airlines,True
beijing,1001,beijing,yichang,1010,hubei,flight,PEK,YIH,2:25:00,NULL,NULL,7185,guangxi beibu gulf airlines,True
beijing,1001,beijing,wenzhou,1021,zhejiang,flight,PEK,WNZ,2:40:00,NULL,NULL,7291,hainan airlines,True
beijing,1001,beijing,langzhong,1019,sichuan,flight,PEK,LZG,2:55:00,NULL,NULL,7883,hainan airlines,True
beijing,1001,beijing,bayannur,NULL,inner mongolia,flight,PEK,RLK,1:45:00,NULL,NULL,1147,shenzhen airlines,True
beijing,1001,beijing,changsha,1011,hunan,flight,PEK,CSX,2:50:00,NULL,NULL,3703,air new zealand,True
beijing,1001,beijing,nanchang,1013,jiangxi,flight,PEK,KHN,2:25:00,NULL,NULL,1537,shenzhen airlines,True
beijing,1001,beijing,ningbo,1021,zhejiang,flight,PEK,NGB,2:35:00,NULL,NULL,5139,shandong airlines,True
beijing,1001,beijing,urumqi,NULL,xinjiang,flight,PEK,URC,4:20:00,NULL,NULL,1145,hong kong airlines,True
beijing,1001,beijing,tokyo,213,tokyo,flight,PEK,HND,4:15:00,NULL,NULL,6653,air china ltd,True
beijing,1001,beijing,xian,NULL,shaanxi,flight,PEK,XIY,2:30:00,NULL,NULL,5339,shandong airlines,True
beijing,1001,beijing,yantai,1016,shandong,flight,PEK,YNT,1:25:00,NULL,NULL,3929,air new zealand,True
beijing,1001,beijing,xiamen,NULL,fuijan,flight,PEK,XMN,2:55:00,NULL,NULL,2556,shenzhen airlines,True
beijing,1001,beijing,chengdu,1019,sichuan,flight,PEK,CTU,2:55:00,NULL,NULL,1421,shenzhen airlines,True
beijing,1001,beijing,lanzhou,NULL,gansu,flight,PEK,LHW,2:25:00,NULL,NULL,3817,air new zealand,True
beijing,1001,beijing,fuzhou,NULL,fuijan,flight,PEK,FOC,2:40:00,NULL,NULL,5063,shandong airlines,True
beijing,1001,beijing,harbin,1008,heilongjiang,flight,PEK,HRB,1:45:00,NULL,NULL,3974,air new zealand,True
beijing,1001,beijing,kunming,NULL,yunnan,flight,PEK,KMG,3:55:00,NULL,NULL,9988,lucky air,True
beijing,1001,beijing,osaka,227,osaka,flight,PEK,KIX,3:40:00,NULL,NULL,5722,ana,True
beijing,1001,beijing,dazhou,1019,sichuan,flight,PEK,DZH,2:35:00,NULL,NULL,1489,shenzhen airlines,True
beijing,1001,beijing,qingdao,1016,shandong,flight,PEK,TAO,1:25:00,NULL,NULL,3938,air new zealand,True
beijing,1001,beijing,shiyan,1010,hubei,flight,PEK,WDS,2:05:00,NULL,NULL,1923,shenzhen airlines,True
beijing,1001,beijing,tokyo,213,tokyo,flight,PEK,NRT,4:25:00,NULL,NULL,5702,ana,True
beijing,1001,beijing,sanya,NULL,hainan,flight,PEK,SYX,4:10:00,NULL,NULL,1387,shenzhen airlines,True
beijing,1001,beijing,shaoyang,1011,hunan,flight,PEK,WGN,2:50:00,NULL,NULL,1391,shenzhen airlines,True
beijing,1001,beijing,shenyang,1015,liaoning,flight,PEK,SHE,1:25:00,NULL,NULL,3980,air new zealand,True
beijing,1001,beijing,zhuhai,1004,guangdong,flight,PEK,ZUH,3:45:00,NULL,NULL,5713,shandong airlines,True
beijing,1001,beijing,dalian,1015,liaoning,flight,PEK,DLC,1:20:00,NULL,NULL,3950,air new zealand,True
beijing,1001,beijing,guilin,NULL,guangxi,flight,PEK,KWL,3:15:00,NULL,NULL,1937,shenzhen airlines,True
beijing,1001,beijing,nanjing,1012,jiangsu,flight,PEK,NKG,1:55:00,NULL,NULL,5131,shandong airlines,True
beijing,1001,beijing,changchun,1014,jilin,flight,PEK,CGQ,1:40:00,NULL,NULL,3958,air new zealand,True
beijing,1001,beijing,shanghai,1017,shanghai,flight,PEK,PVG,2:30:00,NULL,NULL,7613,suparna airlines,True
